background/signal,pT GeV,y,mass GeV,width,ptD,#of constituents
 0,  1041.178,     0.731,    45.636,     0.010,     0.974,   11
 1,   640.618,    -0.444,    46.767,     0.029,     0.907,   16
 1,   232.862,    -3.016,    24.002,     0.069,     0.626,    7
 0,    26.655,    -0.744,     6.105,     0.206,     0.278,   20
 0,    37.340,     2.930,     7.191,     0.187,     0.487,    5
 0,    20.648,    -1.341,     5.392,     0.247,     0.276,   19
 1,    45.220,     4.423,     7.917,     0.171,     0.644,    3
 1,    20.888,    -3.289,     3.646,     0.150,     0.519,    6
 0,    24.362,    -4.074,     0.000,     0.000,     1.000,    1
 1,   792.558,    -1.175,    50.479,     0.021,     0.956,    9
 1,   249.458,     1.202,    24.063,     0.038,     0.868,   14
 1,   130.175,    -1.842,    18.572,     0.093,     0.718,   14
 0,    50.824,    -0.638,     7.003,     0.119,     0.363,   15
 0,    25.149,    -0.633,     5.940,     0.220,     0.284,   17
 0,    21.962,    -1.568,     4.045,     0.153,     0.338,   12
 0,    25.118,     2.386,     2.195,     0.071,     0.470,    9
 1,   206.104,    -2.855,     2.664,     0.002,     0.991,    2
 1,    73.799,    -3.617,     3.934,     0.037,     0.870,    2
 0,    20.376,     0.321,     4.494,     0.203,     0.360,   11
 1,    34.230,     4.178,     0.000,     0.000,     1.000,    1
 1,   107.612,    -0.751,     7.638,     0.028,     0.912,    8
 0,    60.125,     1.246,    13.309,     0.188,     0.300,   19
 1,    61.249,    -2.886,     2.848,     0.034,     0.762,    3
 0,    30.526,     1.352,     6.426,     0.180,     0.298,   18
 0,    23.054,    -1.582,     5.422,     0.213,     0.262,   22
 1,    38.568,     3.363,     5.434,     0.108,     0.645,    4
 1,    45.230,     4.283,     7.733,     0.163,     0.733,    2
 0,    20.597,     0.769,     4.269,     0.191,     0.308,   16
 0,    20.181,    -3.506,     2.020,     0.095,     0.587,    3
 1,   381.867,     0.385,    41.617,     0.054,     0.865,   15
 1,    89.836,     2.414,    17.515,     0.172,     0.378,   21
 1,    58.358,    -2.915,    12.139,     0.193,     0.422,    6
 0,    24.269,     0.443,     6.201,     0.229,     0.261,   23
 0,    24.456,     0.277,     6.345,     0.242,     0.295,   19
 0,    23.649,    -1.247,     4.596,     0.172,     0.535,   10
 0,    20.558,    -1.096,     4.326,     0.184,     0.275,   20
 0,    24.934,    -0.452,     5.928,     0.226,     0.256,   21
 0,    24.409,     2.954,     3.292,     0.102,     0.623,    3
 0,    28.300,    -3.915,     4.427,     0.126,     0.820,    2
 0,    26.403,     4.181,     0.000,     0.000,     1.000,    1
 0,   289.806,    -0.961,    19.262,     0.020,     0.931,    9
 0,   220.148,     1.113,    16.409,     0.029,     0.910,   12
 0,    32.239,     1.146,     7.307,     0.211,     0.410,   12
 0,    20.884,    -1.335,     4.287,     0.191,     0.417,   10
 0,    22.239,     2.815,     3.116,     0.114,     0.668,    4
 0,    41.393,     1.118,     9.270,     0.199,     0.512,   15
 1,    54.887,    -3.888,     0.000,     0.000,     1.000,    1
 0,    20.247,    -1.626,     4.654,     0.209,     0.245,   20
 1,   191.822,    -1.082,     9.958,     0.016,     0.943,    7
 0,    21.988,    -1.687,     5.521,     0.231,     0.248,   24
 0,    57.548,     4.221,     0.000,     0.000,     1.000,    1
 0,    21.801,     1.294,     4.875,     0.194,     0.298,   16
 0,    20.327,     0.912,     5.094,     0.228,     0.246,   24
 0,    20.381,    -1.301,     5.104,     0.233,     0.270,   18
 0,    36.150,    -3.023,     5.564,     0.142,     0.529,    4
 0,    20.925,    -4.285,     1.783,     0.084,     0.712,    2
 1,  1065.052,    -1.035,    37.972,     0.007,     0.957,   12
 1,    89.336,     4.426,    11.230,     0.121,     0.732,    2
 1,    66.802,    -3.479,     4.421,     0.033,     0.934,    2
 0,    40.292,    -0.073,     8.944,     0.197,     0.395,   14
 0,    26.945,    -0.511,     6.017,     0.209,     0.329,   19
 0,    21.206,    -2.023,     4.379,     0.184,     0.291,   19
 1,   472.819,    -1.458,    18.072,     0.017,     0.557,    9
 1,    80.294,     2.220,    11.581,     0.096,     0.466,   16
 0,    22.153,    -1.215,     4.252,     0.175,     0.394,   14
 0,    21.735,     0.876,     4.180,     0.168,     0.388,   13
 0,    22.571,     0.269,     3.992,     0.135,     0.478,    9
 0,    20.209,    -2.961,     0.000,     0.000,     1.000,    1
 1,   594.223,    -0.141,    40.722,     0.028,     0.927,   13
 1,   112.852,    -2.882,     0.000,     0.000,     1.000,    1
 0,    27.801,    -2.243,     4.537,     0.147,     0.368,   14
 0,    32.348,     4.234,     6.202,     0.185,     0.722,    2
 0,    22.947,     3.764,     3.318,     0.144,     0.708,    2
 1,   456.090,    -0.758,    22.531,     0.012,     0.955,    9
 1,   192.677,     0.947,    18.834,     0.053,     0.907,    5
 1,    87.617,     3.945,    14.031,     0.119,     0.802,    3
 0,    45.727,     1.137,    11.625,     0.241,     0.270,   18
 0,    29.597,     1.438,     6.890,     0.195,     0.344,   16
 0,    23.600,     2.275,     5.902,     0.233,     0.265,   19
 0,    26.756,     0.308,     5.169,     0.165,     0.299,   20
 0,    23.153,    -0.488,     4.007,     0.154,     0.392,   11
 0,    29.860,     4.218,     0.499,     0.016,     0.742,    2
 0,    20.049,    -3.999,     3.679,     0.162,     0.631,    3
 1,   648.278,    -0.738,    26.729,     0.008,     0.960,   10
 1,    87.403,     3.387,    17.816,     0.175,     0.470,    7
 0,    45.205,    -0.412,    10.756,     0.212,     0.321,   22
 0,    23.336,    -0.015,     6.206,     0.251,     0.318,   22
 0,    39.123,     1.820,     7.817,     0.176,     0.330,   15
 0,    32.815,     0.506,     7.881,     0.222,     0.268,   20
 1,    54.812,    -3.052,     4.417,     0.053,     0.856,    4
 0,    24.485,    -0.281,     6.211,     0.228,     0.271,   18
 0,    21.526,     3.658,     1.865,     0.065,     0.845,    2
 1,    62.729,     2.547,     6.394,     0.059,     0.877,    5
 0,    41.515,     1.157,     8.015,     0.159,     0.345,   15
 0,    33.547,    -0.744,     8.737,     0.239,     0.220,   28
 0,    25.541,     0.419,     5.449,     0.196,     0.347,   18
 0,    25.910,     0.573,     4.040,     0.130,     0.378,   13
 0,    23.321,    -2.143,     5.441,     0.204,     0.326,   16
 0,    25.199,    -2.654,     4.000,     0.118,     0.598,    4
 1,   299.512,     0.965,    19.456,     0.018,     0.952,    9
 1,    73.595,    -2.603,     6.858,     0.081,     0.561,    6
 0,    44.916,    -1.363,    11.438,     0.231,     0.250,   25
 0,    25.737,    -0.674,     6.968,     0.249,     0.242,   26
 0,    24.921,    -0.189,     6.384,     0.227,     0.250,   22
 1,   182.212,     2.750,     8.751,     0.013,     0.976,    3
 0,    37.828,    -1.847,     4.720,     0.067,     0.846,    7
 0,    25.898,    -0.173,     4.718,     0.144,     0.327,   17
 0,    48.437,    -4.208,     0.000,     0.000,     1.000,    1
 0,    43.785,    -4.294,     0.000,     0.000,     1.000,    1
 1,    36.186,     2.786,     4.526,     0.089,     0.864,    2
 0,    37.690,    -4.079,     7.084,     0.186,     0.708,    2
 1,    21.177,    -3.314,     2.964,     0.104,     0.675,    4
 0,    21.574,    -4.199,     0.000,     0.000,     1.000,    1
 1,   326.671,     0.453,    18.741,     0.018,     0.923,   15
 1,    71.572,    -3.079,     4.244,     0.050,     0.800,    2
 0,    42.883,    -1.032,     9.079,     0.181,     0.357,   15
 1,    60.026,     4.042,     0.000,     0.000,     1.000,    1
 0,    27.158,     0.583,     6.458,     0.212,     0.269,   21
 0,    49.447,     4.056,     7.933,     0.158,     0.711,    2
 0,   514.437,     1.168,    27.139,     0.012,     0.968,   10
 0,   107.088,    -0.677,    10.361,     0.042,     0.881,    8
 0,    45.290,     4.098,     0.000,     0.000,     1.000,    1
 0,    22.217,    -0.138,     5.012,     0.208,     0.365,   17
 0,    46.386,    -4.008,     5.403,     0.096,     0.813,    2
 0,    37.240,     4.216,     0.000,     0.000,     1.000,    1
 1,    22.381,    -3.501,     4.290,     0.187,     0.620,    3
 0,    21.404,     3.715,     4.596,     0.208,     0.639,    3
 1,    25.512,    -3.803,     0.000,     0.000,     1.000,    1
 0,    21.984,     4.157,     3.346,     0.117,     0.835,    2
 0,    21.789,     4.265,     0.000,     0.000,     1.000,    1
 1,   238.186,    -0.233,    11.343,     0.012,     0.973,    5
 1,    55.371,     3.911,     0.000,     0.000,     1.000,    1
 0,    20.947,    -1.441,     3.550,     0.125,     0.573,    9
 1,   288.367,    -1.312,    30.589,     0.050,     0.899,   10
 0,    31.848,     1.067,     8.316,     0.243,     0.253,   24
 0,    30.845,    -0.370,     7.669,     0.229,     0.303,   18
 1,    54.246,    -4.263,     8.326,     0.118,     0.795,    3
 0,    25.754,     0.739,     4.670,     0.158,     0.301,   15
 1,    91.360,     2.118,    12.923,     0.096,     0.649,   14
 0,    49.973,    -1.048,    10.466,     0.182,     0.365,   20
 0,    29.553,    -0.306,     7.874,     0.252,     0.290,   20
 1,    30.809,    -2.141,     4.275,     0.113,     0.365,   11
 0,    25.073,    -1.514,     5.583,     0.211,     0.331,   12
 1,   394.857,     0.222,    36.599,     0.036,     0.915,   14
 1,   126.985,    -3.275,    21.506,     0.112,     0.620,    7
 1,    53.853,     2.845,    11.877,     0.206,     0.486,    8
 0,    39.378,     0.904,    10.357,     0.246,     0.268,   25
 0,    33.482,    -0.539,     8.376,     0.226,     0.288,   20
 0,    35.440,     1.740,     8.196,     0.210,     0.248,   23
 0,    36.532,    -1.143,     6.298,     0.140,     0.439,   12
 0,    22.856,     0.339,     5.554,     0.223,     0.310,   22
 0,    42.273,    -4.172,     0.000,     0.000,     1.000,    1
 0,    39.866,    -4.460,     5.363,     0.134,     0.707,    2
 0,    36.032,     4.248,     0.000,     0.000,     1.000,    1
 0,    24.104,    -3.785,     0.000,     0.000,     1.000,    1
 1,   550.070,     1.293,    16.946,     0.005,     0.992,    4
 1,    74.449,     2.361,     9.113,     0.082,     0.479,   13
 1,    69.547,    -2.563,    11.861,     0.162,     0.507,   11
 0,    21.713,     0.567,     5.074,     0.203,     0.272,   20
 0,    25.027,     1.085,     4.848,     0.156,     0.530,   11
 0,    40.944,    -3.485,     4.347,     0.105,     0.715,    2
 0,    21.099,    -4.112,     3.768,     0.177,     0.707,    2
 0,    77.808,    -0.652,    18.672,     0.222,     0.250,   25
 1,    70.371,     3.148,     6.319,     0.064,     0.597,    4
 0,    29.704,     0.578,     7.985,     0.236,     0.295,   19
 0,    40.986,     1.801,     8.306,     0.183,     0.268,   21
 0,    26.627,     0.749,     7.178,     0.248,     0.255,   21
 0,    28.431,     1.232,     6.154,     0.202,     0.281,   17
 0,    24.753,    -0.929,     4.887,     0.177,     0.297,   16
 1,    39.012,    -3.870,     0.000,     0.000,     1.000,    1
 0,    29.199,     3.969,     2.100,     0.070,     0.722,    2
 0,    27.995,    -3.517,     0.000,     0.000,     1.000,    1
 0,    22.529,    -3.313,     3.368,     0.138,     0.539,    4
 1,    94.293,    -3.141,     9.833,     0.057,     0.773,    5
 1,    62.580,     0.206,    10.993,     0.131,     0.645,   16
 0,    21.796,     2.255,     3.649,     0.127,     0.326,   13
 0,    34.604,    -2.672,     6.323,     0.170,     0.507,    6
 0,    20.108,    -1.127,     4.189,     0.184,     0.360,   10
 0,    20.586,    -0.653,     4.387,     0.187,     0.314,   14
 1,    26.897,     4.040,     0.000,     0.000,     1.000,    1
 1,    91.619,     1.948,    15.056,     0.108,     0.644,   20
 0,    22.177,     1.211,     4.857,     0.184,     0.442,   12
 0,    21.990,     1.054,     4.427,     0.165,     0.310,   15
 0,    23.683,     1.206,     5.545,     0.217,     0.337,   14
 0,    25.540,     0.498,     5.391,     0.188,     0.319,   14
 1,    39.776,    -4.358,     4.194,     0.064,     0.904,    2
 0,    69.976,    -2.780,    10.284,     0.088,     0.587,    5
 0,    42.668,     1.193,     9.642,     0.207,     0.308,   20
 0,    34.920,    -0.178,     9.498,     0.254,     0.313,   19
 0,    27.975,    -0.572,     6.697,     0.198,     0.353,   17
 0,    34.118,    -1.238,     4.954,     0.123,     0.772,    5
 0,    27.366,     1.568,     6.151,     0.197,     0.327,   15
 0,    30.677,    -3.320,     5.861,     0.168,     0.628,    5
 0,    25.892,    -2.563,     5.658,     0.204,     0.506,    9
 0,    33.818,     3.873,     2.795,     0.048,     0.910,    2
 1,    24.897,     4.110,     0.000,     0.000,     1.000,    1
 0,    20.805,    -3.932,     0.000,     0.000,     1.000,    1
 1,    69.097,    -2.976,     2.793,     0.039,     0.726,    2
 1,    60.589,     4.179,     5.557,     0.049,     0.925,    2
 0,    26.442,     0.042,     6.831,     0.232,     0.274,   18
 0,    23.250,     0.753,     5.848,     0.229,     0.280,   21
 0,    23.947,    -1.279,     6.395,     0.252,     0.284,   18
 0,    25.366,     3.737,     0.000,     0.000,     1.000,    1
 0,    24.064,     4.214,     0.000,     0.000,     1.000,    1
 0,    20.321,    -3.126,     4.514,     0.184,     0.483,    7
 1,   158.310,     2.625,    26.326,     0.108,     0.597,   20
 0,    42.445,     1.131,     9.920,     0.212,     0.236,   26
 0,    25.227,     0.628,     6.424,     0.234,     0.276,   23
 0,    27.463,     0.877,     6.151,     0.210,     0.247,   22
 0,    34.016,    -1.406,     7.533,     0.207,     0.449,   13
 0,    20.873,     0.534,     5.431,     0.237,     0.279,   19
 0,    25.440,     1.338,     5.872,     0.206,     0.445,   18
 0,    27.934,    -1.525,     5.912,     0.200,     0.367,   12
 1,    23.770,    -1.218,     5.921,     0.225,     0.310,   14
 0,    21.871,    -0.614,     5.154,     0.214,     0.264,   21
 0,    20.112,     1.810,     4.565,     0.203,     0.268,   20
 0,    25.233,    -1.109,     4.291,     0.147,     0.371,   11
 0,    44.943,    -3.269,     5.199,     0.089,     0.614,    5
 0,    36.223,     4.292,     0.000,     0.000,     1.000,    1
 0,   299.698,    -1.736,    17.668,     0.018,     0.957,    8
 1,   114.775,    -2.552,    12.774,     0.077,     0.738,   10
 0,    59.834,     1.221,    11.617,     0.171,     0.281,   17
 0,    51.126,     1.875,     5.819,     0.089,     0.489,    8
 0,    25.806,     0.378,     5.170,     0.166,     0.455,   19
 1,    20.694,     2.743,     4.165,     0.173,     0.553,    5
 1,   392.665,    -1.036,    22.997,     0.018,     0.956,    9
 0,    56.526,     1.244,    10.582,     0.158,     0.385,   14
 0,    26.992,     2.005,     5.977,     0.188,     0.418,   19
 1,    26.848,     3.531,     2.282,     0.047,     0.866,    3
 1,   150.949,     0.817,    13.591,     0.033,     0.855,   11
 1,    21.390,    -2.905,     2.062,     0.053,     0.782,    3
 1,   563.911,     1.164,    33.130,     0.017,     0.937,   12
 1,   112.721,     3.307,    11.218,     0.069,     0.838,    3
 0,    45.230,    -0.155,    10.401,     0.212,     0.322,   19
 0,    33.166,    -2.001,     7.960,     0.214,     0.310,   25
 0,    31.799,    -0.914,     6.565,     0.186,     0.478,   18
 0,    21.480,    -0.369,     4.762,     0.196,     0.320,   19
 0,    22.259,    -0.188,     5.572,     0.229,     0.252,   23
 1,    24.858,     2.823,     5.132,     0.196,     0.472,    7
 0,    22.202,     0.408,     4.828,     0.201,     0.312,   16
 0,    28.023,     2.814,     3.148,     0.103,     0.559,    5
 0,    22.193,     3.793,     0.000,     0.000,     1.000,    1
 1,   374.795,    -1.552,    25.398,     0.015,     0.948,    9
 1,   154.211,     0.610,    12.016,     0.024,     0.936,   11
 1,    96.777,     3.703,     0.000,     0.000,     1.000,    1
 0,    32.715,    -2.302,     8.209,     0.227,     0.248,   22
 0,    47.134,     2.751,     8.895,     0.159,     0.630,    6
 0,    36.548,    -0.915,     7.467,     0.197,     0.373,   13
 0,    29.619,    -1.276,     5.716,     0.165,     0.319,   15
 0,    30.678,    -2.927,     5.756,     0.183,     0.580,    3
 0,    28.007,     2.821,     3.210,     0.066,     0.913,    3
 1,    35.724,    -0.622,     7.610,     0.200,     0.434,   18
 0,    24.230,    -0.597,     5.618,     0.218,     0.357,   13
 0,    24.394,     0.182,     5.074,     0.184,     0.302,   18
 0,    25.092,    -3.359,     3.848,     0.129,     0.649,    4
 0,    24.805,     3.184,     4.978,     0.198,     0.620,    3
 1,   137.736,    -2.057,    16.032,     0.080,     0.602,   15
 0,    35.978,    -0.621,     7.637,     0.189,     0.262,   21
 0,    28.270,    -1.553,     6.369,     0.200,     0.242,   22
 0,    30.274,     1.127,     6.981,     0.208,     0.401,   13
 1,    47.839,     3.529,     7.351,     0.112,     0.684,    5
