background/signal,pT GeV,y,mass GeV,width,ptD,#of constituents
 0,    28.685,     2.821,     5.084,     0.163,     0.669,    3
 0,    22.987,    -3.394,     3.951,     0.161,     0.526,    4
 0,    34.682,     1.050,     5.903,     0.146,     0.485,    8
 0,    25.951,    -0.058,     5.904,     0.208,     0.349,   10
 0,    22.537,     0.059,     4.200,     0.159,     0.516,    5
 1,    22.323,     4.297,     2.779,     0.100,     0.824,    2
 1,    47.881,     2.556,     9.165,     0.148,     0.516,   11
 1,    57.458,    -3.775,     9.735,     0.135,     0.711,    3
 0,    34.567,    -0.905,     9.014,     0.247,     0.316,   16
 0,    30.919,     1.205,     5.505,     0.144,     0.551,    9
 0,    34.783,    -0.266,     6.275,     0.122,     0.642,    7
 0,    21.025,    -0.335,     4.052,     0.175,     0.575,    9
 0,    29.710,     4.037,     5.962,     0.195,     0.523,    4
 1,   768.384,    -0.189,    22.196,     0.004,     0.991,    5
 1,   282.480,     0.324,    25.500,     0.037,     0.942,    5
 0,    28.575,    -0.395,     5.227,     0.162,     0.298,   14
 0,    33.307,    -0.453,     6.711,     0.192,     0.459,    9
 0,    21.762,     1.334,     4.227,     0.169,     0.561,    7
 1,    30.329,     4.241,     0.000,     0.000,     1.000,    1
 0,    23.190,    -0.966,     4.866,     0.199,     0.579,    5
 0,    21.973,    -1.132,     4.559,     0.185,     0.392,    7
 0,   746.766,    -0.553,     9.447,     0.003,     0.988,    3
 1,    83.718,     3.650,     4.824,     0.033,     0.912,    2
 0,    20.673,     1.575,     2.731,     0.107,     0.461,    7
 1,   125.824,     2.141,    15.511,     0.078,     0.486,   21
 0,    29.259,    -0.374,     4.267,     0.099,     0.532,   10
 0,    33.346,     1.857,     4.526,     0.121,     0.373,   14
 0,    28.666,    -1.213,     3.913,     0.116,     0.480,    8
 1,    34.494,    -3.800,     4.003,     0.109,     0.584,    3
 0,    22.754,     0.589,     3.068,     0.111,     0.644,    7
 1,   123.292,     4.068,     0.000,     0.000,     1.000,    1
 1,    52.763,    -3.508,     4.224,     0.034,     0.953,    2
 0,    28.636,    -1.470,     7.411,     0.235,     0.314,   14
 0,    34.158,    -1.007,     5.361,     0.135,     0.372,   10
 0,    28.377,    -1.158,     6.188,     0.199,     0.492,   14
 0,    33.504,    -0.935,     7.720,     0.213,     0.325,   15
 0,    33.008,     0.922,     6.996,     0.196,     0.329,   14
 0,    27.973,     0.600,     6.419,     0.210,     0.374,   11
 0,    23.523,     0.296,     4.843,     0.173,     0.431,   11
 0,   344.059,     0.726,    29.465,     0.060,     0.677,   11
 0,    34.459,    -1.674,     6.404,     0.174,     0.390,   13
 0,    31.340,     0.559,     6.163,     0.181,     0.366,   11
 0,    43.089,    -3.609,     4.807,     0.098,     0.781,    2
 0,    29.292,     0.229,     7.374,     0.226,     0.373,   11
 0,    24.871,     2.457,     4.119,     0.137,     0.373,   10
 0,    24.547,     3.334,     2.983,     0.108,     0.649,    3
 0,    21.298,    -0.088,     3.874,     0.175,     0.406,    8
 0,    20.631,    -3.717,     2.211,     0.078,     0.857,    2
 1,   624.412,    -0.059,    30.963,     0.011,     0.937,    9
 1,    95.864,    -3.302,    13.298,     0.119,     0.691,    3
 0,    21.339,    -0.410,     4.835,     0.206,     0.479,    8
 0,    21.711,     0.558,     4.639,     0.200,     0.354,   16
 0,    39.879,     4.434,     0.000,     0.000,     1.000,    1
 0,    32.067,    -2.972,     6.883,     0.211,     0.523,    5
 0,    21.023,     1.154,     4.082,     0.174,     0.466,   10
 0,    31.544,    -3.588,     3.148,     0.098,     0.720,    2
 0,    24.738,     3.093,     3.461,     0.105,     0.744,    3
 1,   736.022,     0.551,    34.476,     0.010,     0.947,    9
 1,   699.165,     0.516,    27.092,     0.008,     0.964,    8
 1,    97.199,    -2.805,     4.903,     0.031,     0.773,    3
 1,    73.069,     4.027,     0.000,     0.000,     1.000,    1
 0,    23.544,    -0.888,     6.099,     0.245,     0.312,   15
 0,    29.164,     1.062,     5.133,     0.157,     0.403,    8
 0,    20.046,     1.519,     4.883,     0.226,     0.353,   12
 1,   498.411,    -0.297,    25.217,     0.013,     0.977,    5
 1,    47.069,     3.443,     5.449,     0.112,     0.726,    2
 0,    37.735,    -3.155,     3.705,     0.075,     0.739,    3
 0,    39.973,     3.034,     0.000,     0.000,     1.000,    1
 0,    21.188,    -1.023,     4.714,     0.201,     0.345,   14
 0,    27.994,     0.641,     5.447,     0.175,     0.354,   12
 1,    33.526,    -3.809,     0.000,     0.000,     1.000,    1
 0,    21.956,     0.460,     3.756,     0.127,     0.568,    7
 1,    59.065,     3.517,     5.785,     0.058,     0.652,    5
 1,    58.206,    -2.728,     4.873,     0.079,     0.612,    4
 0,    45.067,     0.973,     4.815,     0.073,     0.716,    6
 0,    29.451,     0.861,     6.252,     0.197,     0.356,   12
 0,    30.487,    -0.730,     7.201,     0.217,     0.325,   11
 0,    20.208,     2.731,     4.592,     0.213,     0.546,    6
 0,   276.481,     0.434,    21.686,     0.024,     0.935,   10
 1,   148.189,    -2.569,    17.606,     0.090,     0.556,   13
 0,    31.192,    -0.775,     7.918,     0.224,     0.368,   11
 0,    32.148,     1.213,     6.014,     0.145,     0.543,   10
 1,    57.539,     1.978,     5.484,     0.047,     0.848,    6
 0,    42.640,    -0.689,     4.744,     0.069,     0.586,    8
 1,    58.295,    -3.927,    10.024,     0.149,     0.772,    3
 0,    28.876,    -2.403,     3.250,     0.076,     0.510,   12
 0,    37.219,    -3.835,     5.929,     0.127,     0.596,    4
 0,    23.436,    -2.769,     4.233,     0.158,     0.598,    4
 0,    36.141,    -4.493,     6.680,     0.181,     0.590,    3
 0,    20.294,     0.488,     3.184,     0.126,     0.424,    9
 0,    23.848,    -4.426,     0.000,     0.000,     1.000,    1
 1,   696.990,     0.166,    40.664,     0.016,     0.959,    8
 0,    28.234,    -4.025,     0.000,     0.000,     1.000,    1
 1,    93.452,     3.816,    12.247,     0.093,     0.865,    2
 0,    31.707,     1.297,     6.727,     0.191,     0.322,   11
 0,    21.409,    -1.950,     3.972,     0.175,     0.392,   15
 1,    38.724,    -3.715,     0.000,     0.000,     1.000,    1
 0,    22.652,     0.416,     4.346,     0.170,     0.386,   12
 0,    21.001,     0.643,     4.622,     0.199,     0.332,   13
 0,    23.043,    -3.600,     0.584,     0.025,     0.725,    2
 1,   417.651,    -0.442,    15.874,     0.009,     0.987,    3
 1,    66.315,     2.855,     8.815,     0.106,     0.738,    3
 0,    27.239,     0.783,     5.775,     0.201,     0.373,   10
 0,    20.282,    -0.300,     4.422,     0.190,     0.368,   10
 0,    26.113,     3.011,     4.370,     0.160,     0.632,    3
 0,   402.974,     0.383,    34.916,     0.029,     0.908,   14
 1,    81.424,     4.304,     0.000,     0.000,     1.000,    1
 0,    29.915,     0.240,     6.390,     0.190,     0.414,    9
 0,    40.700,    -3.563,     7.235,     0.176,     0.581,    3
 0,    24.498,    -0.558,     5.602,     0.213,     0.442,    8
 0,    22.077,     3.781,     0.000,     0.000,     1.000,    1
 1,   885.984,     0.265,    36.829,     0.006,     0.985,    6
 1,    73.200,     4.164,     0.000,     0.000,     1.000,    1
 1,    43.919,    -3.943,     0.000,     0.000,     1.000,    1
 0,    34.556,    -0.585,     6.281,     0.155,     0.487,    7
 0,    23.063,     3.686,     4.476,     0.189,     0.593,    3
 1,    39.324,     4.301,     3.609,     0.083,     0.766,    2
 1,    36.500,    -3.838,     0.000,     0.000,     1.000,    1
 0,    33.725,     0.201,     7.167,     0.194,     0.478,    8
 0,    22.784,     0.790,     4.908,     0.189,     0.349,   13
 0,    27.530,     0.291,     1.772,     0.064,     0.652,    4
 0,    21.171,     0.083,     4.393,     0.187,     0.433,    6
 1,    59.415,    -3.910,     6.730,     0.084,     0.850,    2
 0,    25.954,     0.756,     6.349,     0.233,     0.319,   15
 0,    29.045,    -1.224,     6.083,     0.191,     0.386,   12
 0,    21.048,     1.559,     4.881,     0.218,     0.368,   14
 1,    35.053,     3.789,     7.069,     0.193,     0.683,    3
 0,    23.568,    -3.818,     4.693,     0.176,     0.602,    3
 0,  1098.371,    -1.108,    25.641,     0.002,     0.994,    7
 0,    56.758,    -0.004,    10.939,     0.151,     0.595,    9
 1,    53.562,     3.595,     0.000,     0.000,     1.000,    1
 0,    20.325,     0.756,     3.794,     0.139,     0.457,    8
 1,   673.968,    -0.118,    14.374,     0.003,     0.990,    6
 0,    39.313,    -0.513,     9.230,     0.196,     0.379,   13
 0,    47.799,     0.364,     8.798,     0.141,     0.364,   11
 0,    26.350,    -1.863,     6.854,     0.245,     0.255,   25
 0,    23.854,    -1.160,     5.797,     0.216,     0.285,   19
 1,    38.439,     4.231,     5.829,     0.131,     0.789,    2
 0,    28.438,     0.891,     4.268,     0.124,     0.497,    8
 0,    20.559,     0.612,     3.516,     0.134,     0.421,    7
 0,    23.279,     1.312,     2.383,     0.048,     0.597,    7
 0,    23.917,     1.263,     4.254,     0.164,     0.503,    9
 0,   591.956,     0.213,    26.386,     0.011,     0.980,    4
 0,    24.299,     0.656,     4.006,     0.150,     0.431,    9
 1,    26.066,    -2.834,     1.303,     0.013,     0.982,    2
 1,   788.606,    -0.276,    33.105,     0.011,     0.981,    6
 0,   514.982,    -0.268,    29.546,     0.016,     0.962,    7
 1,   115.218,    -3.990,     0.000,     0.000,     1.000,    1
 0,    30.471,    -3.459,     5.190,     0.161,     0.738,    2
 0,    23.610,     0.506,     3.157,     0.121,     0.561,    7
 0,    28.891,     4.150,     0.000,     0.000,     1.000,    1
 0,    25.584,     0.405,     6.211,     0.224,     0.443,    8
 1,   133.759,     1.229,    19.528,     0.095,     0.745,   12
 0,    72.963,     2.833,    11.686,     0.116,     0.535,    8
 0,    56.051,    -1.197,    10.696,     0.161,     0.266,   19
 0,    24.158,    -1.978,     5.631,     0.215,     0.266,   27
 0,    29.690,    -2.548,     6.053,     0.194,     0.497,   10
 0,    63.012,     4.214,     0.000,     0.000,     1.000,    1
 0,    42.311,     0.810,     8.033,     0.174,     0.371,   12
 0,    30.893,    -4.062,     5.228,     0.168,     0.707,    2
 0,    25.934,     2.680,     5.442,     0.182,     0.522,    7
 0,    34.019,     1.313,     7.965,     0.213,     0.366,   13
 0,    25.639,     0.620,     5.593,     0.192,     0.314,   17
 0,    22.533,     1.335,     2.717,     0.075,     0.811,    6
 0,    44.319,     4.215,     0.000,     0.000,     1.000,    1
 0,    42.647,     3.732,     6.381,     0.144,     0.728,    2
 0,    33.048,     3.580,     6.257,     0.171,     0.565,    4
 0,    25.313,    -4.156,     3.792,     0.148,     0.709,    2
 0,    22.631,     4.468,     4.219,     0.184,     0.711,    2
 1,   375.536,     0.267,    33.266,     0.035,     0.927,   12
 1,    93.576,    -3.279,    12.096,     0.099,     0.624,    3
 0,    48.814,     0.727,     9.843,     0.182,     0.314,   18
 0,    42.708,     0.151,     8.917,     0.194,     0.302,   16
 0,    48.157,    -3.001,     6.096,     0.122,     0.609,    3
 0,    23.236,     0.407,     4.629,     0.179,     0.344,   13
 0,    35.661,     3.011,     5.214,     0.116,     0.570,    4
 0,    31.040,     3.669,     5.649,     0.173,     0.609,    3
 1,   455.187,     1.786,    20.818,     0.012,     0.957,   10
 0,    29.704,    -1.756,     6.918,     0.198,     0.407,   14
 0,    23.019,    -2.231,     4.599,     0.181,     0.324,   15
 1,    38.602,     4.010,     7.526,     0.187,     0.727,    2
 1,   494.401,     1.432,    27.323,     0.020,     0.838,   12
 1,    48.410,    -3.490,     5.203,     0.082,     0.826,    3
 0,    22.174,    -1.290,     3.082,     0.072,     0.847,    5
 1,    29.789,     3.412,    -0.000,     0.000,     1.000,    3
 0,    25.542,    -0.527,     5.285,     0.201,     0.569,    5
 0,   194.697,     0.449,    10.770,     0.018,     0.944,    7
 0,    54.399,    -1.147,     5.613,     0.051,     0.875,    7
 0,    22.934,     0.713,     5.039,     0.200,     0.424,    8
 0,    24.749,    -3.246,     3.740,     0.132,     0.470,    8
 0,    24.013,    -0.569,     4.353,     0.166,     0.409,   13
 0,    24.380,    -2.858,     0.500,     0.020,     0.712,    2
 0,   136.704,     0.423,    17.938,     0.079,     0.651,   12
 1,    92.423,     3.450,     5.725,     0.029,     0.946,    2
 0,    46.981,    -1.796,    10.514,     0.198,     0.257,   26
 0,    45.375,    -0.930,     9.377,     0.175,     0.370,   14
 0,    34.384,     1.267,     7.940,     0.200,     0.451,   14
 1,    43.393,    -3.681,    -0.000,     0.000,     1.000,    2
 0,    26.471,    -3.834,     4.438,     0.158,     0.739,    2
 0,    49.511,    -2.981,    11.163,     0.197,     0.436,    7
 0,    27.078,     2.693,     4.728,     0.160,     0.475,    5
 1,    36.650,    -1.072,     5.154,     0.105,     0.479,   10
 0,    32.587,    -3.858,     0.000,     0.000,     1.000,    1
 0,    26.525,    -1.004,     6.027,     0.202,     0.354,   10
 0,    36.025,     4.409,     5.482,     0.136,     0.773,    2
 0,    35.171,    -3.445,     0.000,     0.000,     1.000,    1
 0,    33.817,    -4.328,     0.000,     0.000,     1.000,    1
 0,    22.250,     3.629,     2.847,     0.126,     0.716,    2
 0,    26.623,     4.246,     0.000,     0.000,     1.000,    1
 1,    65.496,    -3.290,    12.642,     0.177,     0.428,    6
 1,    46.243,     3.500,     0.000,     0.000,     1.000,    1
 0,    24.439,    -0.570,     4.748,     0.166,     0.413,   10
 0,    23.435,     0.533,     3.076,     0.114,     0.521,    8
 0,    22.828,     0.299,     3.646,     0.132,     0.456,    7
 1,   507.691,     0.509,    25.185,     0.014,     0.962,    7
 1,    25.446,    -3.133,     2.382,     0.078,     0.594,    3
 1,    22.053,     3.852,     0.000,     0.000,     1.000,    1
 1,   350.309,    -1.709,    27.463,     0.035,     0.788,   12
 1,   228.449,     1.028,    17.717,     0.024,     0.919,   10
 0,    26.655,    -0.981,     5.975,     0.199,     0.394,   10
 1,    29.184,     3.871,     0.000,     0.000,     1.000,    1
 0,    22.855,    -2.962,     0.000,     0.000,     1.000,    1
 0,    21.179,    -4.285,     0.000,     0.000,     1.000,    1
 1,    88.432,     0.023,     6.998,     0.027,     0.947,    3
 1,    25.655,     3.750,     3.891,     0.151,     0.707,    2
 0,    21.926,    -2.761,     3.336,     0.135,     0.775,    2
 1,   269.847,     1.280,    17.718,     0.022,     0.935,    7
 1,    86.444,     4.215,    11.915,     0.101,     0.855,    2
 1,    61.540,    -3.762,     7.990,     0.094,     0.859,    2
 0,    37.737,     0.025,     8.652,     0.209,     0.350,   13
 0,    35.616,    -1.215,     6.464,     0.140,     0.454,   13
 0,    25.673,     1.079,     5.024,     0.165,     0.553,   11
 0,    24.311,     1.176,     4.239,     0.158,     0.533,   10
 0,    26.411,    -1.298,     6.284,     0.226,     0.435,    9
 0,    21.027,    -0.094,     4.298,     0.180,     0.506,    6
 0,    26.572,     4.492,     5.258,     0.193,     0.638,    3
 0,   451.599,     1.286,    10.022,     0.002,     0.995,    3
 1,    26.168,    -0.125,     5.287,     0.167,     0.464,    9
 0,    25.221,     1.160,     2.767,     0.070,     0.513,    8
 0,    25.344,     1.117,     4.473,     0.156,     0.578,    5
 1,    30.126,    -3.720,     2.953,     0.063,     0.888,    2
 1,   487.429,     0.282,    13.075,     0.004,     0.991,    3
 0,    31.632,    -1.340,     4.523,     0.091,     0.830,    4
 1,    22.920,    -3.551,     0.000,     0.000,     1.000,    1
 1,   247.445,     0.498,    16.879,     0.021,     0.942,    6
 0,    28.798,    -2.314,     4.187,     0.119,     0.415,   13
 0,    26.581,    -0.792,     4.639,     0.149,     0.426,    8
 0,    23.257,    -0.255,     4.046,     0.150,     0.406,    8
 1,    31.157,    -4.294,     0.000,     0.000,     1.000,    1
 0,    21.258,    -2.668,     2.261,     0.076,     0.655,    3
 1,    27.493,     3.555,     3.644,     0.118,     0.597,    3
 0,    20.176,     3.073,    -0.000,     0.000,     1.000,    2
 1,   409.798,    -1.349,    20.013,     0.010,     0.965,    9
 1,   423.632,    -0.202,    11.262,     0.006,     0.986,    4
 1,   136.833,     2.098,    24.201,     0.154,     0.284,   20
 1,   113.234,    -3.267,    16.681,     0.121,     0.629,    5
 0,    45.620,     3.623,     0.000,     0.000,     1.000,    1
 0,    31.164,     0.690,     6.175,     0.159,     0.426,   12
 0,    26.113,     1.084,     5.542,     0.188,     0.366,   14
 1,    99.308,    -3.717,     0.000,     0.000,     1.000,    1
 0,    22.540,    -0.971,     4.944,     0.194,     0.316,   15
