background/signal,pT GeV,y,mass GeV,width,ptD,#of constituents
 0,    20.302,    -1.844,     3.745,     0.164,     0.487,    5
 1,   252.395,     1.699,    12.256,     0.014,     0.967,    4
 1,   122.280,    -1.897,    10.689,     0.029,     0.923,    5
 0,    28.587,    -0.950,     6.021,     0.193,     0.365,    9
 0,    25.743,    -0.403,     5.589,     0.203,     0.453,    6
 0,    22.574,     2.216,     4.535,     0.173,     0.518,    7
 0,    20.583,     1.727,     4.318,     0.184,     0.385,    8
 1,  1252.155,    -0.247,    29.801,     0.003,     0.984,    4
 1,    66.873,     3.784,     6.004,     0.058,     0.678,    3
 0,    38.848,     0.468,     7.974,     0.177,     0.395,    8
 0,    37.343,    -1.175,     7.098,     0.180,     0.575,    4
 1,    29.368,    -4.220,     2.785,     0.093,     0.722,    2
 0,    26.391,     2.764,     4.026,     0.120,     0.830,    2
 0,    25.583,    -1.725,     5.689,     0.198,     0.439,    6
 0,    23.799,    -1.389,     4.194,     0.166,     0.554,    4
 0,    23.798,    -0.802,     4.781,     0.183,     0.527,    4
 0,    20.706,    -1.943,     3.238,     0.112,     0.694,    3
 0,    35.411,     1.292,     3.343,     0.062,     0.744,    4
 0,    28.905,    -0.314,     6.859,     0.222,     0.402,    7
 0,    26.856,    -1.326,     5.552,     0.191,     0.461,    5
 0,    25.691,    -0.862,     4.358,     0.139,     0.593,    3
 1,    25.197,     2.655,     0.000,     0.000,     1.000,    1
 0,    25.052,     1.480,     4.179,     0.158,     0.538,    4
 0,    24.677,    -4.098,     0.000,     0.000,     1.000,    1
 0,    22.357,     1.292,     4.075,     0.178,     0.462,    5
 0,    22.183,    -2.568,     3.711,     0.152,     0.720,    3
 1,   356.238,    -1.945,    20.603,     0.017,     0.950,    6
 1,   132.614,     1.678,    13.184,     0.039,     0.886,    7
 0,    33.286,    -1.882,     4.641,     0.124,     0.407,    7
 0,    28.607,     0.666,     5.374,     0.181,     0.488,    5
 0,    25.368,     0.850,     3.940,     0.132,     0.400,    7
 0,    23.847,    -0.920,     5.099,     0.195,     0.470,    5
 0,    22.952,    -1.528,     4.796,     0.191,     0.421,    6
 0,    21.393,     0.943,     3.142,     0.141,     0.478,    5
 0,    20.155,    -2.858,     3.815,     0.182,     0.632,    3
 1,   243.110,    -0.578,    10.964,     0.036,     0.741,    4
 1,    76.964,    -3.959,    13.302,     0.152,     0.777,    2
 0,    44.449,     1.514,     9.708,     0.199,     0.464,    6
 1,    28.691,     3.914,     0.000,     0.000,     1.000,    1
 0,    27.959,    -4.358,     5.306,     0.188,     0.708,    2
 0,    24.731,    -2.801,     3.006,     0.121,     0.707,    2
 0,    21.000,     4.378,     0.000,     0.000,     1.000,    1
 1,   736.021,     0.540,    34.947,     0.010,     0.981,    4
 1,   504.228,    -0.262,    24.964,     0.013,     0.965,    5
 1,    85.862,     3.591,     3.824,     0.025,     0.915,    2
 1,    82.977,    -2.982,    16.598,     0.183,     0.588,    6
 0,    27.957,    -0.480,     5.039,     0.177,     0.460,    5
 0,    23.739,    -0.283,     3.798,     0.155,     0.461,    5
 0,   462.628,     1.126,    23.425,     0.016,     0.918,    6
 1,   163.566,    -2.252,    26.037,     0.138,     0.719,    5
 0,    84.938,    -0.545,    15.401,     0.138,     0.440,    9
 0,    33.488,    -4.101,     6.023,     0.143,     0.738,    3
 0,    28.095,    -0.301,     3.982,     0.129,     0.597,    4
 1,    24.057,     3.706,     2.916,     0.104,     0.791,    2
 0,    23.520,    -2.929,     0.000,     0.000,     1.000,    1
 0,    23.141,     0.776,     3.792,     0.138,     0.506,    4
 0,    22.749,     1.162,     3.402,     0.124,     0.545,    4
 0,   923.281,    -0.176,    33.184,     0.007,     0.988,    4
 0,   721.548,     0.438,    36.634,     0.013,     0.970,    5
 0,   100.606,     1.874,     8.255,     0.062,     0.693,    5
 0,    60.163,    -4.166,     0.000,     0.000,     1.000,    1
 0,    52.862,     1.101,     8.976,     0.144,     0.338,   10
 0,    39.219,     0.286,     6.867,     0.168,     0.426,    6
 0,    33.737,    -4.123,     1.219,     0.028,     0.842,    2
 0,    28.125,    -4.082,     0.000,     0.000,     1.000,    1
 0,    27.554,    -0.306,     5.793,     0.200,     0.428,    6
 0,    26.613,    -1.882,     4.168,     0.144,     0.468,    5
 0,    24.941,    -1.037,     5.489,     0.208,     0.451,    6
 0,    24.730,    -3.963,     0.000,     0.000,     1.000,    1
 0,    24.368,    -0.600,     5.849,     0.228,     0.415,    6
 0,    23.551,     1.115,     5.212,     0.214,     0.451,    5
 0,    36.375,    -2.035,     6.365,     0.128,     0.468,    8
 0,    31.512,    -0.459,     5.395,     0.151,     0.430,    7
 0,    30.785,    -2.287,     4.709,     0.116,     0.337,   10
 1,    30.151,    -4.411,     0.000,     0.000,     1.000,    1
 0,    27.949,     0.528,     5.970,     0.207,     0.499,    6
 0,    22.074,     0.179,     3.443,     0.127,     0.503,    5
 0,    21.114,    -0.332,     3.746,     0.147,     0.436,    6
 1,   134.289,     2.116,     6.449,     0.015,     0.932,    6
 1,    70.363,    -3.757,     0.000,     0.000,     1.000,    1
 0,    31.212,    -1.295,     5.020,     0.110,     0.774,    4
 0,    30.923,     1.129,     3.567,     0.095,     0.739,    3
 0,    26.406,    -0.952,     4.776,     0.166,     0.423,    6
 0,    21.043,     1.849,     4.391,     0.201,     0.375,    8
 1,   557.441,     0.164,    16.077,     0.006,     0.972,    4
 1,   158.837,     0.851,    19.164,     0.050,     0.869,    6
 1,   101.272,    -4.338,    14.521,     0.131,     0.760,    2
 0,    29.654,     0.110,     3.952,     0.117,     0.512,    4
 0,    25.120,     1.084,     5.457,     0.186,     0.418,    6
 0,    24.423,     0.580,     5.540,     0.212,     0.526,    4
 0,    24.343,     1.300,     5.117,     0.198,     0.420,    6
 0,    23.882,    -1.034,     4.982,     0.204,     0.616,    3
 0,    23.082,    -1.650,     5.493,     0.205,     0.380,    7
 0,    22.838,    -0.245,     4.257,     0.180,     0.516,    4
 1,   121.810,     3.166,    13.279,     0.072,     0.487,    6
 0,    29.650,    -1.107,     4.060,     0.116,     0.434,    6
 0,    28.978,     4.332,     0.000,     0.000,     1.000,    1
 0,    27.254,     0.976,     6.501,     0.228,     0.407,    7
 0,    27.003,     0.312,     4.818,     0.162,     0.427,    6
 0,    25.044,     0.280,     3.121,     0.096,     0.644,    3
 0,    21.516,    -1.371,     4.645,     0.200,     0.417,    6
 0,    21.482,    -0.995,     3.841,     0.164,     0.534,    4
 0,    21.475,     0.282,     3.986,     0.157,     0.500,    5
 0,    21.424,    -2.562,     2.276,     0.085,     0.824,    2
 0,    20.770,    -2.142,     4.034,     0.163,     0.605,    4
 1,   380.673,    -0.626,    19.067,     0.023,     0.926,    5
 0,    28.387,    -1.058,     3.320,     0.112,     0.455,    5
 0,    25.938,    -1.390,     5.254,     0.171,     0.432,    6
 1,    25.121,     4.477,     2.832,     0.096,     0.795,    2
 0,    24.087,     0.713,     2.431,     0.092,     0.542,    4
 0,    22.151,     1.530,     5.380,     0.237,     0.387,    7
 0,    21.640,    -0.095,     5.247,     0.228,     0.422,    6
 0,    21.279,     0.055,     2.692,     0.098,     0.618,    4
 0,    21.017,    -1.943,     3.941,     0.167,     0.660,    4
 0,    20.575,    -1.042,     4.363,     0.193,     0.510,    4
 0,    20.096,    -0.597,     3.784,     0.173,     0.446,    6
 0,    20.065,     1.046,     3.771,     0.177,     0.472,    5
 1,    44.335,     4.108,     0.000,     0.000,     1.000,    1
 0,    42.682,    -1.107,     8.294,     0.165,     0.597,    5
 0,    34.001,     1.176,     6.323,     0.151,     0.518,    6
 0,    30.485,    -0.328,     5.418,     0.161,     0.413,    6
 0,    30.282,     1.579,     7.367,     0.220,     0.357,    8
 0,    24.705,     0.013,     5.124,     0.195,     0.481,    5
 0,    24.614,    -0.232,     5.364,     0.210,     0.427,    6
 0,    24.167,     0.232,     4.940,     0.192,     0.454,    5
 1,    22.460,    -3.958,     0.000,     0.000,     1.000,    1
 0,    21.768,    -0.282,     3.365,     0.147,     0.534,    4
 1,   906.538,    -1.824,    36.543,     0.009,     0.975,    5
 0,   332.757,    -0.588,    15.016,     0.013,     0.980,    2
 0,   104.947,     0.170,     7.653,     0.030,     0.693,    3
 1,    37.991,    -3.831,     0.000,     0.000,     1.000,    1
 0,    33.728,     2.921,     4.276,     0.116,     0.758,    2
 0,    27.942,     0.182,     4.739,     0.153,     0.456,    5
 0,    27.631,     2.765,     0.000,     0.000,     1.000,    1
 0,    26.242,    -4.154,     4.602,     0.173,     0.712,    2
 0,    26.082,    -0.625,     4.993,     0.181,     0.464,    5
 0,    26.033,     1.994,     3.395,     0.127,     0.473,    5
 0,    24.977,     3.944,     0.000,     0.000,     1.000,    1
 0,    23.926,    -2.550,     3.340,     0.131,     0.666,    3
 0,    23.417,    -0.102,     3.908,     0.145,     0.610,    3
 0,    22.921,     2.672,     4.542,     0.185,     0.636,    3
 0,    21.279,     3.858,     4.551,     0.176,     0.614,    3
 0,    20.877,    -2.789,     3.870,     0.134,     0.669,    3
 0,    20.451,     2.919,     0.000,     0.000,     1.000,    1
 1,   650.869,    -1.429,    18.920,     0.007,     0.852,    4
 1,   393.025,     0.651,    11.893,     0.006,     0.985,    3
 1,    67.853,     3.981,     0.000,     0.000,     1.000,    1
 0,    30.563,     1.529,     5.801,     0.162,     0.428,    6
 0,    28.015,    -1.783,     5.116,     0.166,     0.405,    7
 0,    22.788,    -1.588,     5.218,     0.200,     0.457,    5
 0,    22.568,     2.718,     3.768,     0.155,     0.649,    3
 0,    20.133,    -3.708,     0.000,     0.000,     1.000,    1
 1,   261.781,     0.032,    15.286,     0.022,     0.962,    5
 0,    27.882,     0.974,     5.151,     0.169,     0.428,    6
 0,    24.495,    -0.066,     5.045,     0.194,     0.367,    8
 0,    23.558,     0.013,     5.612,     0.220,     0.365,    8
 0,    20.918,    -0.705,     3.302,     0.149,     0.401,    7
 0,    20.240,    -2.207,     4.618,     0.211,     0.394,    7
 1,   123.511,    -1.580,     7.548,     0.023,     0.911,    3
 0,    43.396,     2.020,     8.789,     0.183,     0.347,   10
 0,    41.908,    -1.083,     7.627,     0.168,     0.479,    5
 1,    34.702,    -2.669,     0.000,     0.000,     1.000,    1
 0,    31.596,     0.155,     5.516,     0.151,     0.437,    6
 0,    26.440,     3.529,     4.902,     0.168,     0.597,    3
 0,    25.663,    -1.902,     5.220,     0.162,     0.422,    6
 0,    24.403,    -1.817,     5.040,     0.193,     0.384,    7
 0,    22.616,    -0.253,     3.370,     0.133,     0.577,    4
 0,    22.186,    -0.622,     3.808,     0.162,     0.467,    5
 1,   763.027,     1.460,     7.474,     0.008,     0.586,    3
 1,   419.759,    -0.186,    15.925,     0.012,     0.972,    3
 0,    53.654,    -0.217,     7.486,     0.112,     0.517,    5
 0,    37.652,     4.270,     5.509,     0.111,     0.844,    2
 0,    33.994,    -0.937,     8.233,     0.220,     0.501,    4
 0,    32.074,    -1.342,     5.809,     0.161,     0.425,    6
 0,    31.371,    -1.477,     6.767,     0.200,     0.633,    3
 0,    31.043,    -0.771,     6.582,     0.206,     0.503,    5
 0,    28.434,    -4.192,     0.000,     0.000,     1.000,    1
 0,    25.196,    -2.919,     2.228,     0.077,     0.611,    3
 0,    23.217,    -4.488,     0.000,     0.000,     1.000,    1
 0,    22.538,     1.044,     3.876,     0.162,     0.538,    4
 0,    22.207,     0.025,     4.453,     0.175,     0.502,    4
 0,    22.150,    -2.945,     2.962,     0.126,     0.527,    4
 0,    21.838,    -0.395,     3.058,     0.130,     0.516,    4
 0,    21.339,    -3.989,     3.574,     0.156,     0.748,    2
 0,   561.835,     0.956,    23.554,     0.008,     0.980,    6
 0,   491.926,    -1.352,    12.876,     0.004,     0.985,    5
 0,    37.857,    -0.055,     4.887,     0.103,     0.574,    4
 0,    29.985,     0.141,     5.480,     0.140,     0.471,    7
 1,    22.623,     4.230,     0.000,     0.000,     1.000,    1
 0,    21.517,    -0.361,     3.209,     0.133,     0.512,    5
 1,    88.747,    -3.162,     7.082,     0.053,     0.551,    6
 1,    84.982,     3.267,     5.410,     0.035,     0.848,    3
 0,    75.921,     0.225,     1.387,     0.008,     0.947,    2
 0,    27.759,    -0.209,     6.888,     0.231,     0.387,    7
 0,    26.631,     0.116,     5.636,     0.177,     0.404,    7
 0,    24.924,    -0.519,     4.820,     0.185,     0.553,    4
 0,    23.392,    -0.970,     3.553,     0.134,     0.618,    4
 0,    21.988,    -0.089,     4.931,     0.207,     0.531,    5
 0,    21.307,     0.393,     5.188,     0.234,     0.438,    6
 0,   830.885,    -0.629,    47.218,     0.014,     0.976,    4
 0,   634.834,    -0.962,     0.000,     0.000,     1.000,    1
 1,   120.438,     2.537,    21.732,     0.149,     0.418,    8
 0,    49.822,     0.516,     9.894,     0.157,     0.424,    7
 1,    48.976,    -4.313,     0.000,     0.000,     1.000,    1
 0,    41.129,     0.565,     9.595,     0.215,     0.367,    8
 0,    36.553,     1.831,     7.060,     0.175,     0.408,    7
 0,    33.345,    -2.940,     2.790,     0.080,     0.734,    2
 0,    30.853,     1.262,     5.906,     0.176,     0.438,    6
 0,    27.979,    -3.859,     0.000,     0.000,     1.000,    1
 0,    25.046,    -0.718,     6.374,     0.235,     0.414,    6
 0,    22.149,    -0.411,     4.846,     0.207,     0.504,    4
 0,    21.396,    -1.357,     3.190,     0.143,     0.503,    4
 1,   781.061,    -0.108,     0.000,     0.000,     1.000,    1
 1,    84.612,     2.606,    12.806,     0.129,     0.577,    5
 0,    40.496,    -0.253,     7.985,     0.186,     0.476,    5
 0,    35.173,    -2.885,     2.221,     0.052,     0.814,    2
 0,    30.539,     0.244,     5.778,     0.161,     0.652,    4
 0,    29.966,     4.190,     0.000,     0.000,     1.000,    1
 0,    29.488,     3.793,     5.479,     0.154,     0.583,    3
 0,    28.561,    -1.885,     6.034,     0.188,     0.435,    6
 0,    25.784,    -0.871,     3.861,     0.143,     0.535,    4
 0,    25.200,     2.953,     1.674,     0.056,     0.799,    2
 0,    24.833,     2.677,     3.037,     0.122,     0.708,    2
 0,    20.422,    -0.985,     4.070,     0.188,     0.525,    4
 1,   260.228,     1.461,     5.800,     0.013,     0.585,    4
 0,    33.985,     1.111,     4.437,     0.085,     0.887,    2
 0,    29.894,    -1.061,     3.736,     0.096,     0.631,    3
 0,    26.481,    -2.061,     5.105,     0.164,     0.487,    5
 0,    25.711,     2.878,     0.780,     0.029,     0.745,    2
 0,    24.551,     0.130,     5.236,     0.207,     0.414,    6
 0,    22.356,     0.650,     4.622,     0.199,     0.528,    4
 0,    21.092,     3.022,     0.000,     0.000,     1.000,    1
 0,    20.455,    -0.213,     4.246,     0.204,     0.604,    3
 0,    20.287,    -2.198,     4.515,     0.212,     0.502,    4
 0,   122.457,    -0.439,    13.049,     0.063,     0.757,    9
 0,    49.418,     2.559,     7.010,     0.106,     0.498,    6
 0,    44.875,    -3.775,     6.992,     0.144,     0.754,    2
 0,    38.539,    -0.327,     4.158,     0.091,     0.439,    6
 0,    28.041,    -0.262,     5.075,     0.163,     0.472,    5
 0,    25.451,    -0.936,     4.631,     0.170,     0.482,    5
 0,    23.402,    -0.208,     5.011,     0.191,     0.427,    6
 0,    22.654,     3.591,     0.000,     0.000,     1.000,    1
 0,    22.317,    -3.370,     2.131,     0.095,     0.707,    2
 0,    22.016,     1.222,     2.973,     0.117,     0.726,    3
 0,    21.982,    -0.568,     3.794,     0.156,     0.516,    4
 1,   398.506,     1.552,    20.344,     0.016,     0.960,    5
 1,    92.547,    -1.816,     6.209,     0.026,     0.915,    4
 0,    38.671,    -0.579,     6.895,     0.157,     0.521,    6
 0,    26.698,     0.943,     5.228,     0.164,     0.528,    6
 0,    23.116,     0.261,     5.098,     0.201,     0.414,    7
 0,    22.658,     0.889,     3.674,     0.136,     0.577,    5
 0,    20.288,    -0.905,     4.705,     0.221,     0.433,    6
 1,   796.183,    -1.154,     0.000,     0.000,     1.000,    1
 0,    46.005,     1.047,     9.293,     0.185,     0.418,    9
 0,    23.939,    -0.347,     4.860,     0.186,     0.511,    5
 0,    20.705,    -1.127,     3.066,     0.104,     0.675,    3
 0,    48.194,     1.543,     8.543,     0.162,     0.315,   11
 0,    41.920,     1.050,     6.841,     0.137,     0.540,    5
 0,    38.860,     1.422,     6.731,     0.137,     0.523,    7
 0,    37.836,    -1.832,     7.387,     0.174,     0.380,    8
 0,    35.317,    -1.086,     3.316,     0.060,     0.811,    3
